obsname,num,source_J,bkg_rms_J
20240505,13,0.00021563003247138113,0.00011267860794536565
20240505,14,0.0003899540170095861,8.94843389487643e-05
20240505,15,0.00023450732987839729,6.189896567639251e-05
20240505,16,0.0003825542808044702,6.797980900467692e-05
20240505,17,0.00035433442099019885,6.821177458920525e-05
