obsname,num,source_J,bkg_rms_J
20240611,06,0.0008030000608414412,4.585729889723677e-05
20240611,07,0.0007630662294104695,4.9490637762364874e-05
20240611,08,0.0010300874710083008,5.079412924255357e-05
20240611,09,0.0014507881132885814,4.827965945878038e-05
20240611,10,0.0010448236716911197,5.4521350121758844e-05
20240611,11,0.0008215746493078768,6.0665909360034034e-05
