obsname,num,source_J,bkg_rms_J
20240421,08,0.0004695933312177658,5.594851687921656e-05
20240421,09,0.0004478592600207776,6.316854879686444e-05
20240421,10,0.0004228253965266049,7.033062053996364e-05
20240421,11,0.00028144786483608186,6.489480993322423e-05
20240421,12,0.00017111763008870184,6.384717515166459e-05
20240421,13,0.00024089141516014934,9.480686481297736e-05
20240421,14,0.00014788097178097814,9.603049300188674e-05
20240421,15,0.00015786169387865812,7.34427527621526e-05
